1.300000000000000044e+00 2.000000000000000111e-01 1.300000000000000044e+00
1.300000000000000044e+00 3.799999999999999822e+00 5.999999999999999778e-01
1.199999999999999956e+00 4.199999999999999845e-01 1.000000000000000000e+00
2.799999999999999822e+00 2.999999999999999889e-01 2.000000000000000111e-01
3.399999999999999911e+00 2.999999999999999889e-01 3.000000000000000000e+00
