1.500000000000000000e+00 1.199999999999999956e+00 1.300000000000000044e+00
2.999999999999999889e-01 1.399999999999999911e+00 5.999999999999999778e-01
2.000000000000000111e-01 4.199999999999999845e-01 1.060000000000000053e+00
1.800000000000000044e+00 2.299999999999999822e+00 3.200000000000000178e+00
3.399999999999999911e+00 2.999999999999999889e-01 2.299999999999999822e+00
