1.750000000000000000e+00 8.300000000000000711e+00 9.499999999999999556e-01
2.399999999999999911e+00 5.400000000000000355e+00 5.000000000000000000e-01
5.999999999999999778e-01 4.500000000000000000e+00 5.599999999999999645e+00
4.799999999999999822e+00 5.299999999999999822e+00 3.799999999999999822e+00
2.500000000000000000e+00 6.299999999999999822e+00 1.300000000000000044e+00
