1.500000000000000000e+00 5.000000000000000000e-01 1.300000000000000044e+00
1.300000000000000044e+00 3.399999999999999911e+00 4.000000000000000000e+00
1.199999999999999956e+00 4.199999999999999845e-01 1.600000000000000089e+00
1.800000000000000044e+00 2.299999999999999822e+00 2.000000000000000111e-01
6.999999999999999556e-01 7.299999999999999822e+00 2.299999999999999822e+00
