1.600000000000000089e+00 3.500000000000000000e+00 7.299999999999999822e-01
1.800000000000000044e+00 2.399999999999999911e+00 5.000000000000000000e-01
1.500000000000000000e+00 3.419999999999999929e+00 1.600000000000000089e+00
1.800000000000000044e+00 2.299999999999999822e+00 5.000000000000000000e-01
1.699999999999999956e+00 4.299999999999999822e+00 1.300000000000000044e+00
