1.050000000000000044e+00 2.999999999999999889e-01 1.300000000000000044e+00
1.300000000000000044e+00 4.000000000000000222e-01 2.000000000000000000e+00
2.000000000000000111e-01 1.419999999999999929e+00 1.060000000000000053e+00
1.800000000000000044e+00 1.300000000000000044e+00 2.000000000000000111e-01
2.399999999999999911e+00 2.999999999999999889e-01 2.299999999999999822e+00
