1.050000000000000044e+00 2.299999999999999822e+00 9.499999999999999556e-01
1.300000000000000044e+00 2.399999999999999911e+00 3.500000000000000000e+00
6.599999999999999645e+00 8.419999999999999929e+00 5.999999999999999778e-02
2.799999999999999822e+00 1.300000000000000044e+00 2.000000000000000111e-01
5.400000000000000355e+00 7.299999999999999822e+00 1.300000000000000044e+00
